formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C20H22N4O9	[M + K]+	C20H22KN4O9+	Carbohydrates	0.830	Nucleosides	0.716	Pyrimidine nucleosides	0.226	Organic oxygen compounds	1.000	Organooxygen compounds	0.995	Carbohydrates and carbohydrate conjugates	0.533	Glycosyl compounds	0.577	Glycosylamines	0.674	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Diazines; Secondary alcohols; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	501.101	277	4.616	695994981640127498	695994665666416668	533	
1	C11H11NO3	[M - H2O + H]+	C11H10NO2+	Alkaloids	0.976	Tryptophan alkaloids	0.919	Simple indole alkaloids	0.955	Organoheterocyclic compounds	0.917	Indoles and derivatives	0.870	Indoles	0.900	3-alkylindoles	0.822	3-alkylindoles	0.822	Organic compounds; Organoheterocyclic compounds; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	188.071	277	4.619	695994958756004430	695994665708359712	534	
1	C5H12BNO6Si	[M - H2O + H]+	C5H11BNO5Si+	Amino acids and Peptides	0.795	Small peptides	0.771	Aminoacids	0.750	Organic salts	0.989	Organic metal salts	0.986	Organic metalloid salts	0.986			Organic metalloid salts	0.986	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Organometalloid compounds; Amines; Organoboron compounds; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	203.053	278	4.628	695994894381823672	695994665733525540	535	
1	C10H12FN2O3	[M - H2O + H]+	C10H11FN2O2+	Amino acids and Peptides	0.337	Small peptides	0.750	Aminoacids	0.220	Organic acids and derivatives	0.889	Carboxylic acids and derivatives	0.905	Amino acids, peptides, and analogues	0.667	Amino acids and derivatives	0.668	Amino acids and derivatives	0.668	Organic compounds; Amino acids, peptides, and analogues; Halobenzenes; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Aniline and substituted anilines; Anilides; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Aryl halides; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	210.080	279	4.643	695994905849051367	695994665762885672	536	
1	C32H44O22	[M + Na]+	C32H44NaO22+	Terpenoids	0.999	Monoterpenoids	1.000	Iridoids monoterpenoids	0.994	Lipids and lipid-like molecules	0.980	Prenol lipids	0.910	Terpene glycosides	0.940	Iridoid O-glycosides	0.958	Iridoid O-glycosides	0.958	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Aromatic monoterpenoids; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Prenol lipids; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Monoterpenoids; Bicyclic monoterpenoids; Iridoids and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous esters; Fatty Acyls; Organic oxides; Iridoid O-glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	803.222	279	4.647	695995076523675903	695994665792245804	537	
1	C17H18N4O7	[M + Na]+	C17H18N4NaO7+	Carbohydrates	0.807	Nucleosides	0.857	Purine nucleosides	0.540	Organic oxygen compounds	1.000	Organooxygen compounds	0.995	Carbohydrates and carbohydrate conjugates	0.890	Glycosyl compounds	0.927	Glycosylamines	0.910	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Polyols; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	413.106	279	4.647	695994976556630877	695994665821605936	538	
1	C17H22N2O8S2	[M - H2O + H]+	C17H21N2O7S2+	Amino acids and Peptides	0.943	Aminosugars and aminoglycosides	0.170	Thiodiketopiperazine alkaloids	0.328	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.980	Amino acids, peptides, and analogues	0.896	Amino acids and derivatives	0.891	Alpha amino acids and derivatives	0.890	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	429.080	280	4.660	695994937406996114	695994665859354676	539	
1	C5H11NO3P	[M - H2O + H]+	C5H10NO2P+	Amino acids and Peptides	0.992	Small peptides	0.996	Aminoacids	0.998	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.984	Amino acids, peptides, and analogues	0.960	Amino acids and derivatives	0.959	Alpha amino acids	0.538	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organophosphorus compounds; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	147.044	280	4.669	695994898060228560	695994665888714808	540	
1	C11H10NO2	[M + Na]+	C11H10NNaO2+	Alkaloids	0.846	Nicotinic acid alkaloids	0.432	Pyridine alkaloids	0.432	Benzenoids	0.830	Benzene and substituted derivatives	0.540					Benzene and substituted derivatives	0.540	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	211.060	280	4.669	695994907522578769	695994665989378116	543	
1	C10H10O5	[M - H2O + H]+	C10H9O4+	Shikimates and Phenylpropanoids	0.833	Coumarins	0.746	Isocoumarins	0.886	Benzenoids	0.934	Phenols	0.689	1-hydroxy-2-unsubstituted benzenoids	0.576			1-hydroxy-2-unsubstituted benzenoids	0.576	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	193.050	280	4.669	695994933703425531	695994665947435072	542	
1	C17H18N4O7	[M + H3N + H]+	C17H22N5O7+	Amino acids and Peptides	0.612	Nucleosides	0.567	Pyrimidine nucleosides	0.162	Organic acids and derivatives	0.950	Carboxylic acids and derivatives	0.867	Amino acids, peptides, and analogues	0.565	Amino acids and derivatives	0.560	Amino acids and derivatives	0.560	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	408.151	280	4.669	695994964024050338	695994666073264204	545	
1	C5H14NO4P	[M + H]+	C5H15NO4P+	Fatty acids	0.700	Spingolipids	0.154	Sphingoid bases	0.745	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.998	Quaternary ammonium salts	0.988	Cholines	0.756	Phosphocholines	0.732	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Phosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	184.074	280	4.669	695994969371788023	695994665918074940	541	
1	C12H17BFN5O5S	[M + H]+	C12H18BFN5O5S+	Amino acids and Peptides	0.278	Nucleosides	0.198	Cyclamides	0.095	Organoheterocyclic compounds	0.980	Azoles	0.848					Azoles	0.848	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Organometallic compounds; Alkyl fluorides; Organometalloid compounds; Organofluorides; Carbonyl compounds; Alkyl halides; Sulfenyl compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	373.113	280	4.669	695994977848476570	695994666022932552	544	
1	C8H8O2	[M - H2O + H]+	C8H7O+	Shikimates and Phenylpropanoids	0.875	Phenylpropanoids (C6-C3)	0.961	Cinnamic acids and derivatives	0.953	Benzenoids	0.891	Benzene and substituted derivatives	0.788					Benzene and substituted derivatives	0.788	Organic compounds; Aldehydes; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	119.050	280	4.670	695994882579051520	695994666098430032	546	
1	C17H10F3O3	[M + H3N + H]+	C17H14F3NO3+	Shikimates and Phenylpropanoids	0.937	Coumarins	0.577	Simple coumarins	0.523	Organoheterocyclic compounds	0.789	Benzopyrans	0.496	1-benzopyrans	0.542			1-benzopyrans	0.542	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Ethers; Phenylpropanoids and polyketides; Organohalogen compounds; Organooxygen compounds; Pyranones and derivatives; Alkyl fluorides; Aryl fluorides; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	337.092	281	4.683	695994927164505293	695994666119401556	547	
1	C10H19N3O7S	[M + Na]+	C10H19N3NaO7S+	Amino acids and Peptides	0.911	Small peptides	0.883	Dipeptides	0.307	Organic acids and derivatives	0.990	Carboxylic acids and derivatives	0.980	Amino acids, peptides, and analogues	0.952	Peptides	0.573	Peptides	0.573	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	348.081	282	4.693	695994996198557359	695994666144567384	548	
1	C3H8FN3O	[M + H]+	C3H9FN3O+	Alkaloids	0.376	Small peptides	0.096	Halogenated fatty acids	0.416	Organohalogen compounds	0.924	Alkyl halides	0.825	Alkyl fluorides	0.784			Alkyl fluorides	0.784	Organic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Alkyl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	122.072	282	4.696	695994935074963054	695994666207481952	550	
1	C12H18N4O2S	[M - H2O + H]+	C12H17N4OS+	Alkaloids	0.243	Pseudoalkaloids (transamidation)	0.002	Melithiazole and Myxothiazole derivatives	0.004	Organoheterocyclic compounds	1.000	Diazines	0.992	Pyrimidines and pyrimidine derivatives	0.992	Thiamines	0.973	Thiamines	0.973	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Thiazoles; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Thiamines; Diazines; Amines; Primary amines; 4,5-disubstituted thiazoles; Organic cations; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	265.112	282	4.707	695994940363980528	695994666249424996	551	
1	C11H11NO3	[M + H3N + H]+	C11H15N2O3+	Amino acids and Peptides	0.535	Phenylpropanoids (C6-C3)	0.848	Cinnamic acid amides	0.504	Organoheterocyclic compounds	0.851	Benzodioxoles	0.720					Benzodioxoles	0.720	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzodioxoles; Organooxygen compounds; Carboxylic acid amides; Acetals; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	223.109	283	4.711	695994948609982742	695994666303950952	552	
