formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C6H6N2O2	[M + H3N + H]+	C6H10N3O2+	0.962	0.333	86.706	82.577	4.128	10	0.895	4.197	4.197	4.146		156.077	448	7.471	695995064355999756	695994677230113996	833	
1	C5H9N3O	[M - H2O + H]+	C5H8N3+	1.000	0.333	37.712	35.543	2.169	6	0.289	4.218	4.218	-163621.350		110.072	448	7.473	695995005715433613	695994677293028560	834	
1	C7H8N2O2	[M + H3N + H]+	C7H12N3O2+	0.761	0.333	63.255	63.255	0.000	8	0.874	2.357	2.357	1.893		170.093	450	7.494	695994990007764376	695994677339165908	835	
1	C34H38N2O11	[M + K]+	C34H38KN2O11+	0.979	0.965	37.666	37.666	0.000	16	0.356	2.754	2.754	1.265		689.212	453	7.544	695995116721885798	695994677381108952	836	
1	C6H13N3O3	[M - H2O + H]+	C6H12N3O2+	1.000	0.000	57.716	55.488	2.228	9	0.215	0.561	5.720	-113920.999		158.093	461	7.681	695994984190264436	695994677477577948	837	
1	C6H11N3O2	[M + H3N + H]+	C6H15N4O2+	0.886	0.333	75.313	71.302	4.012	19	0.829	3.638	3.884	3.014		175.119	461	7.682	695994999063267148	695994677725041892	839	
1	C5H11NO3	[M - H2O + H]+	C5H10NO2+	1.000	0.333	18.340	18.340	0.000	3	0.284	10.019	10.019	-155165.112		116.071	461	7.682	695995038359702704	695994677515326688	838	
1	C5H13N3O2	[M - H2O + H]+	C5H12N3O+	0.998	0.333	28.973	28.973	0.000	4	0.451	2.933	2.933	-138436.087		130.098	461	7.684	695995025529326434	695994677771179240	840	
1	C22H27N3O3	[M + H3N + H]+	C22H31N4O3+	0.754	0.333	51.790	49.134	2.657	17	0.738	1.858	1.967	0.383		399.239	462	7.692	695995061872971613	695994677905396972	841	
1	C16H25N5O3	[M + Na]+	C16H25N5NaO3+	0.976	0.880	35.471	32.321	3.150	9	0.881	1.361	2.037	2.288		358.186	467	7.782	695995016662567433	695994677947340016	842	
1	C6H6N2O2	[M + H3N + H]+	C6H10N3O2+	0.998	0.333	63.403	61.183	2.219	13	0.773	1.831	3.486	1.775		156.077	467	7.789	695994982760006705	695994678001865972	843	
1	C5H9N3O	[M - H2O + H]+	C5H8N3+	1.000	0.333	43.588	41.350	2.238	6	0.499	4.608	4.854	-163622.090		110.072	468	7.796	695995008005523721	695994678039614712	844	
1	C6H8O2	[M + H3N + H]+	C6H12NO2+	0.994	0.333	76.684	74.678	2.006	8	0.819	-1.551	6.026	5.188		130.087	469	7.824	695995039001431241	695994678110917884	845	
1	C5H11NO	[M - H2O + H]+	C5H10N+	1.000	0.333	9.782	7.741	2.041	1	0.028	2.803	2.803	-214200.385		84.081	469	7.825	695994998773860170	695994678148666624	846	
1	C6H16NO4P	[M + H]+	C6H17NO4P+	0.796	0.262	77.689	75.672	2.017	14	0.722	3.434	3.623	1.812		198.089	469	7.825	695995006235527351	695994678240941316	847	
1	C6H11N3O3	[M - H2O + H]+	C6H10N3O2+	0.999	0.333	104.904	102.657	2.248	14	0.779	3.676	3.676	-115393.726		156.077	473	7.890	695995051001335295	695994678303855880	848	
1	C5H9N3O	[M - H2O + H]+	C5H8N3+	1.000	0.333	6.673	6.673	0.000	2	0.023	-9.390	9.390	-163622.143		110.072	474	7.898	695995038665886900	695994678329021708	849	
1	C16H25N5O3	[M + Na]+	C16H25N5NaO3+	0.999	0.996	36.606	33.516	3.090	21	0.840	2.361	3.011	1.758		358.186	475	7.914	695995036694563945	695994678387741968	850	
1	C16H27N2O5P	[M + Na]+	C16H27N2NaO5P+	0.831	0.796	32.852	32.852	0.000	16	0.739	1.519	1.590	1.051		381.155	476	7.935	695995001097504635	695994678421296404	851	
1	C5H14N2O3	[M - H2O + H]+	C5H13N2O2+	1.000	0.333	47.380	47.380	0.000	6	0.758	4.385	4.385	-135316.407		133.097	479	7.984	695994978435679157	695994678442267928	852	
1	C4H9NO	[M - H2O + H]+	C4H8N+	1.000	0.333	0.804	0.804	0.000	0	0.000	6.413	6.413	-257047.731		70.066	479	7.986	695994997779810080	695994678513571104	854	
1	C5H11NO3	[M - H2O + H]+	C5H10NO2+	1.000	0.333	36.234	34.154	2.080	4	0.541	4.385	4.385	-155165.709		116.071	479	7.986	695994982609011737	695994678471628060	853	
1	C18H25F2N7O3	[M - H2O + H]+	C18H24F2N7O2+	0.824	0.278	30.415	28.126	2.289	16	0.732	0.313	4.014	-44127.182		408.194	481	8.011	695995004461336675	695994678547125540	855	
1	C16H25N5O3	[M + Na]+	C16H25N5NaO3+	0.781	0.018	22.955	19.716	3.239	14	0.704	1.565	1.985	1.562		358.186	484	8.064	695995064016261072	695994678626817320	856	
1	C16H27N2O5P	[M + Na]+	C16H27N2NaO5P+	0.387	0.001	71.270	68.407	2.863	19	0.698	-1.592	1.759	1.235		381.155	485	8.078	695995088188035500	695994678681343276	857	
1	C9H18N2O	[M + H3N + H]+	C9H22N3O+	0.740	0.333	82.641	80.394	2.247	13	0.615	3.994	4.440	1.601		188.176	485	8.079	695995027047664505	695994678727480624	858	
1	C16H25N5O3	[M + Na]+	C16H25N5NaO3+	0.500	0.009	25.093	25.093	0.000	15	0.777	2.072	2.839	1.590		358.186	486	8.105	695995064146284519	695994678765229364	859	
1	C5H13NO	[M - H2O + H]+	C5H12N+	1.000	0.333	1.732	1.732	0.000	1	0.029	4.012	4.012	-209184.522		86.097	486	8.108	695994992599844420	695994678798783800	860	
1	C2H7O5P	[M - H2O + H]+	C2H6O4P+	0.929	0.016	8.370	8.370	0.000	1	0.051	1.832	1.832	-144081.856		125.000	491	8.185	695994979094184889	695994678832338236	861	
1	C5H13NO	[M - H2O + H]+	C5H12N+	1.000	0.333	5.298	5.298	0.000	1	0.026	-1.802	6.172	-209185.084		86.097	492	8.202	695995048379895201	695994678912030016	862	
1	C5H13NO	[M + H]+	C5H14NO+	1.000	0.500	12.712	12.712	0.000	1	0.758	6.484	6.484	3.597		104.107	496	8.270	695994996383106768	695994679012693316	863	
1	C19H38N5O8PS	[M + Na]+	C19H38N5NaO8PS+	1.000	1.000	33.598	29.746	3.852	18	0.853	2.102	2.739	-1.893		550.206	496	8.273	695995038284205206	695994679188854088	864	
1	C16H19FN4O5	[M + Na]+	C16H19FN4NaO5+	0.983	0.985	90.231	89.820	0.410	28	0.761	0.798	3.886	-4.160		389.122	500	8.326	695995054671351408	695994679448900940	865	
1	C5H13NO	[M - H2O + H]+	C5H12N+	1.000	0.333	6.035	6.035	0.000	1	0.028	0.309	5.117	-209185.084		86.097	500	8.328	695995003316291622	695994679507621200	866	
1	C15H25N2O5P	[M + Na]+	C15H25N2NaO5P+	0.551	0.086	39.427	34.360	5.067	7	0.894	2.274	2.274	1.636		367.140	503	8.380	695994985008153739	695994679570535764	867	
1	C5H14NO4P	[M + Na]+	C5H14NNaO4P+	0.949	0.386	14.080	14.080	0.000	5	0.060	1.925	2.880	1.163		206.056	503	8.382	695995001307219850	695994679641838936	868	
1	C19H38N5O8PS	[M + Na]+	C19H38N5NaO8PS+	0.239	0.000	32.528	32.528	0.000	19	0.767	-0.627	2.171	-1.402		550.206	503	8.385	695995096551477733	695994679683781980	869	
1	C13H22N6O7S	[M - H2O + H]+	C13H21N6O6S+	0.999	0.333	57.991	56.230	1.761	26	0.644	-0.469	2.898	-46290.624		389.122	505	8.410	695995082911600989	695994679729919328	870	
1	CH5NO6	[M - H2O + H]+	CH4NO5+	0.267	0.265	2.000	2.000	0.000	0	0.000			-163713.862		110.009	590	9.837	695995050682568160	695994679746696548	871	
